record_type,record_id,expected_disposition,counterparty_ids,scenario_tag,expected_discrepancy_paise,notes
order,order_InZPHIss0gvdC8,order_paid,pay_kcEFD8OcFQNwQr,order_paid_clean,0,
order,order_TVc7mTRdI4xeP7,order_paid,pay_Grpx0pXlcAbLc7,order_paid_clean,0,
order,order_pfX42iXwn2oZW6,order_paid,pay_4fKyP9nYv2lrU2,order_paid_clean,0,
order,order_zcMSA5w9OjLSoF,order_paid,pay_HBGC0jhJPN3mN9,order_paid_clean,0,
order,order_n9dHSmihmbR8I0,order_paid,pay_fWUKhhNYNzFIcU,order_paid_clean,0,
order,order_fTdBOOaZmH6s1S,order_paid,pay_iWXVGNFK4IqE4W,order_paid_clean,0,
order,order_QqgtsLmRMUMtxL,order_paid,pay_wLAGIjg6BKSRzk,order_paid_clean,0,
order,order_uyvjliNjFsX63c,order_paid,pay_t0APy2PKUybKZW,order_paid_clean,0,
order,order_y58axqbVfhx0VY,order_paid,pay_CcMxe5THX9g8ST,order_paid_clean,0,
order,order_UQ6GsGqkXEjFga,order_paid,pay_TzNn3XbZn6qyg8,order_paid_clean,0,
order,order_ZFuinw9nRrBwHc,order_paid,pay_m9mt2GTVZMKjTI,order_paid_clean,0,
order,order_qnI3PwqXAYpq7x,order_paid,pay_RRQjZAOhKKN3gG,order_paid_clean,0,
order,order_ZYdmjWgDFjJiXk,order_paid,pay_B3xSmWLE6Glw96,order_paid_clean,0,
order,order_iRllGWVgkCtOFJ,order_paid,pay_QPk63NH0ypcJEz,order_paid_clean,0,
order,order_YUQv29vYOEUM9T,order_refunded,pay_kZRchOGOAechV9,order_refunded,0,
order,order_PDjemMJz0apAKK,order_paid,pay_jVKPyWb8DJOMkN,order_paid_clean,0,
order,order_F7nMwMVjLSasTW,order_paid,pay_lBDdZ5ptisxx2y,order_paid_clean,0,
order,order_BNwDyDzH0HnU7g,order_paid,pay_zGgADP7TTiPTFd,order_paid_clean,0,
order,order_3ZaFSRbMwhzMd0,order_paid,pay_pgElVVyGizg2kC,order_paid_clean,0,
order,order_WEPxJYasXr3XjI,order_paid,pay_2v0mMdUzC843rC,order_paid_clean,0,
order,order_kZYgqxx240j67p,order_paid,pay_UwvlqxMr0RDIbr,order_paid_clean,0,
order,order_7fzH6rmXnBEyl8,order_paid,pay_dnsvVJ8hLOVTS9,order_paid_clean,0,
order,order_YRVxFmIPpLQJAh,order_paid,pay_kO15vWHMFvTjlk,order_paid_clean,0,
order,order_N9oSSHU6TEfS5x,order_paid,pay_Eji6O2UTSQlkxC,order_paid_clean,0,
order,order_ArDbYXv3d5WwZ2,order_paid,pay_CehznnlaKaNRpO,order_paid_clean,0,
order,order_L2uM59LiZ4n5m2,order_paid,pay_d6OHOMLXe5ujRO,order_paid_clean,0,
order,order_4xZqQiaB8oS75t,order_paid,pay_S90RWqcNgJHxIk,order_paid_clean,0,
order,order_0VdHc6uyvo3mCf,order_paid,pay_rJN68I4FWYIl7Y,order_paid_clean,0,
order,order_3Cti7bavDr2uEz,exception_amount_mismatch,pay_CpQ9JMGYiWXXm9,amount_mismatch,0,payment captured for a different amount
order,order_klCBqTYB510M5A,order_paid,pay_WBn2ykMRObbjDZ,order_paid_clean,0,
order,order_b9jwmlbWvhlouA,order_paid,pay_VwlJUJYR6Q3uBM,order_paid_clean,0,
order,order_moi7FxoHBHH6ue,order_paid,pay_RiPskhAhpko0e0,order_paid_clean,0,
order,order_BANAXfGYu6cm30,order_paid,pay_jrCfgrXPFi0saZ,order_paid_clean,0,
order,order_OXaNKJwApGtN3l,exception_amount_mismatch,pay_qcP447X6OAktcP,amount_mismatch,0,payment captured for a different amount
order,order_EI8YOjSBF6PpuG,order_paid,pay_5G9nEHGPNUiTZP,order_paid_clean,0,
order,order_UhSP1vfhgAOWnT,order_paid,pay_HjPPofYwdrpJ65,order_paid_clean,0,
order,order_hXd60GSjPT4BfV,order_paid,pay_Q2krLDulubqTkW,order_paid_clean,0,
order,order_wuzZbzPHM5VCP7,order_paid,pay_2ErTvJurzlR0uw,order_paid_clean,0,
order,order_0vdzTB4aTeaoPw,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_cbXUFoxpZ3BB9b,order_paid,pay_sZ4OE4lfRYFYrb,order_paid_clean,0,
order,order_1Ek20sRulqIMp8,order_paid,pay_ql5MTqSGEKAhOI,order_paid_clean,0,
order,order_7FH808UC4A6hTj,order_paid,pay_QLDsJIpqZI6LMx,order_paid_clean,0,
order,order_mGNdllxIejxMiQ,order_paid,pay_qgIuvycyT597rA,order_paid_clean,0,
order,order_aDercerQ5tx9RD,order_cancelled,,order_cancelled,0,
order,order_HLq8lCu0AiqE46,order_paid,pay_nOZUReGAPt6Jsd,order_paid_clean,0,
order,order_wxEPQ75eJV9Vc4,order_paid,pay_iV14Yb41Lz8eM1,order_paid_clean,0,
order,order_mLRP5F6mHit2QT,order_paid,pay_JwLGsA0BRMx50c,order_paid_clean,0,
order,order_uYVL7joObiNszI,order_paid,pay_bsTH6gAdwXG3bl,order_paid_clean,0,
order,order_kywvtpHvVCi6Jd,order_paid,pay_iFk0q4ijADC3fO,order_paid_clean,0,
order,order_XiR7R3HZa7OuDP,order_paid,pay_JJqkJEL9CvNf6S,order_paid_clean,0,
order,order_3MudktNw539F79,order_paid,pay_670TtMTikYB2Wq,order_paid_clean,0,
order,order_TXK8ESc4UK9Jg6,order_paid,pay_y0kNaonIbBgcQ4,order_paid_clean,0,
order,order_zrFARiCgwDpt6L,order_paid,pay_NqtpcdRTMUIfqM,order_paid_clean,0,
order,order_3vr6hHi4LBDkaK,order_paid,pay_vYMklgpnncpFzj,order_paid_clean,0,
order,order_o1SjIM2yBI9MZ7,order_paid,pay_zBPVSjU1xN6379,order_paid_clean,0,
order,order_VFCbcsUl6q65Se,order_cancelled,,order_cancelled,0,
order,order_61hMuvbmWmWYCK,order_paid,pay_9iskkiYyXFfU7G,order_paid_clean,0,
order,order_VDBn9WdwcyVrDr,order_paid,pay_NGAR1Y35lBllUO,order_paid_clean,0,
order,order_LNcctbz21ZvhnI,order_paid,pay_6lepsqiiiPx4ia,order_paid_clean,0,
order,order_o3HjbLOTKOsyao,order_paid,pay_hufiDK19epWoB3,order_paid_clean,0,
order,order_kDu5iyDNi3yWr2,order_paid,pay_8cGfyF0rCAqkJx,order_paid_clean,0,
order,order_Zt8m8hwewjOcmh,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_dTuX7x4kjWrCKB,order_paid,pay_PiLFlu2inoEbJV,order_paid_clean,0,
order,order_ICge3S5VLVT00a,order_paid,pay_9QcELD3pmApNxJ,order_paid_clean,0,
order,order_JWF1joZWL0kbBz,order_paid,pay_eGd82ccUHF6Qtc,order_paid_clean,0,
order,order_SJcsGKI1JNLyel,order_paid,pay_QXORNigCGOmFTY,order_paid_clean,0,
order,order_X0YRRCWVirYZmT,order_paid,pay_Fr7BpEgGgWg4fU,order_paid_clean,0,
order,order_kfHaki5taX4eVs,order_paid,pay_gMUO0Ij9T91k5m,order_paid_clean,0,
order,order_HFPfyNcwsPyz1l,order_paid,pay_VTXCpKwV0cWy4c,order_paid_clean,0,
order,order_cohsmkzO9wBRPn,order_paid,pay_1Tot7NhN8zuYZ0,order_paid_clean,0,
order,order_EpIiIrVKU7Xz8I,order_paid,pay_OoNZYGoIp6DnE8,order_paid_clean,0,
order,order_tyQkwWuUfo3NJ9,order_paid,pay_yYcGRpe89FrrnX,order_paid_clean,0,
order,order_GW9eImoFX73QMO,order_paid,pay_ATcHCO9dlVlB5A,order_paid_clean,0,
order,order_wetNdH2ubhAAPI,order_paid,pay_Jv8KLuhndrUiVW,order_paid_clean,0,
order,order_5oQSk3wHQJCoxL,order_paid,pay_n7tRtBlV5nB4rg,order_paid_clean,0,
order,order_DbASrwLljbXi6W,order_paid,pay_KMZNIEt2aDTLji,order_paid_clean,0,
order,order_mxJ08BDqVsjCvL,order_paid,pay_eQUMEOgd4mnULU,order_paid_clean,0,
order,order_fgl3zI8VmO3Qpj,order_paid,pay_7UQIT4KCDAQKN7,order_paid_clean,0,
order,order_GuUZjRblBmOMrj,order_paid,pay_EUUOf9bISKJTVj,order_paid_clean,0,
order,order_BSYzMvRJ81ephE,order_paid,pay_i4XAHXyrHeKDk7,order_paid_clean,0,
order,order_KIRH9BEcEGjdx2,order_paid,pay_J39wZEAF3M4Ll7,order_paid_clean,0,
order,order_0f1Azq9e8rCFNw,order_paid,pay_eNP4hr2PsTMwLh,order_paid_clean,0,
order,order_1v6uEvPm45pfyJ,order_paid,pay_qyja2qRlhK8fMx,order_paid_clean,0,
order,order_HCeSfVEcpRmIcK,order_paid,pay_TJ4txrJTiwn2hw,order_paid_clean,0,
order,order_Bj2Er2dLQOwCp0,order_paid,pay_7OhcNOPzhij2nY,order_paid_clean,0,
order,order_9CRTR1TVii3SzM,order_paid,pay_kNVPfUZ91VEDTI,order_paid_clean,0,
order,order_5CmWEBoTaA15dS,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_Kf49U0IAzX1Re2,order_paid,pay_i837wjBVFtYSLT,order_paid_clean,0,
order,order_WpEE0sT2cjNJAb,order_paid,pay_0YGWB9QbGCOLgk,order_paid_clean,0,
order,order_rJlyWOKSzLlfN3,order_paid,pay_SIz8g6QnRN4H3h,order_paid_clean,0,
order,order_w6DkVRwNksO3BS,exception_amount_mismatch,pay_7sov1t0etATSFK,amount_mismatch,0,payment captured for a different amount
order,order_7hBMUwBc51ymfm,order_paid,pay_Rg9p7E1MvUdmny,order_paid_clean,0,
order,order_VXtfdQbmmj4msh,order_paid,pay_5MJJa2yvsoJFw1,order_paid_clean,0,
order,order_uIPqr35AcjS5if,order_paid,pay_AHmyQmU3Q7X2qx,order_paid_clean,0,
order,order_Thpyoedww5nxoM,order_paid,pay_qKFjew0jzJLq0U,order_paid_clean,0,
order,order_nUC3AsRscMqiRd,order_paid,pay_Toh4us6Qu7qBwl,order_paid_clean,0,
order,order_2qnX94N4GGPmSI,order_paid,pay_R9dL7uesFdmGFb,order_paid_clean,0,
order,order_WeyOECVf8D8Ubl,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_dxvwURpTITCCrG,order_paid,pay_llo1LYcOnJ2jDM,order_paid_clean,0,
order,order_ZsuU5TWqIPWLpB,order_paid,pay_d9sec3hz51b12O,order_paid_clean,0,
order,order_V5IUaoQoUtiLNM,order_paid,pay_aCctXNEkdmTDde,order_paid_clean,0,
order,order_8nmZGamzy3NQuo,order_paid,pay_HlSKOTYBXB1FeW,order_paid_clean,0,
order,order_HyjWxGqz2LbFdP,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_011yDDw5aCaMyI,order_paid,pay_EKVS9jxq3g6Hez,order_paid_clean,0,
order,order_XTSkCumBNvnBF3,order_paid,pay_XU8uRl9621rtS2,order_paid_clean,0,
payment,pay_qZQ0yBy0kbflb2,payment_applied,order_VLHJoU3oRH95id,order_paid_clean,0,
payment,pay_CcPzIAxohWJnxu,payment_applied,order_DGvYY9czelR3v4,duplicate_payment,0,
payment,pay_UAgw4SmdIasy9s,exception_duplicate_payment,order_DGvYY9czelR3v4,duplicate_payment,0,second capture against an already-paid order
payment,pay_GlMktKORPeFOy5,payment_refunded,order_fmTxuIjNw6yGAL,order_refunded,0,
payment,pay_PA9Vn6HsDIJd0w,payment_applied,order_yudhUielLWMS5G,order_paid_clean,0,
payment,pay_xM39IMrWsrshGN,payment_applied,order_CDFqKwjB3TgFVb,order_paid_clean,0,
payment,pay_kFKWjBJHHr6YwP,payment_applied,order_joTgn77LiCC5zZ,order_paid_clean,0,
payment,pay_m1fb28Yhnim6sZ,payment_applied,order_jhS5EhqFCukZUA,order_paid_clean,0,
payment,pay_ii0TMNE4emdKz8,payment_applied,order_YsgpAQJis3OIfk,order_paid_clean,0,
payment,pay_0DKPj7VerghwxF,payment_applied,order_PgA8VV7LUsQ6zT,order_paid_clean,0,
payment,pay_kHN8KdrFCSFxTB,payment_applied,order_Wav3Vt2I5eFCMr,order_paid_clean,0,
payment,pay_pv6X6ncgahZznq,payment_applied,order_l3CpGxzj7FULn5,order_paid_clean,0,
payment,pay_noCCCTOtTgCkJq,payment_applied,order_shFKyPIkxAk9jq,order_paid_clean,0,
payment,pay_eFcZWAQIKePZ6k,payment_refunded,order_9xkwBCw2rZn0lo,order_refunded,0,
payment,pay_ZHBbdnu8uxQSIG,payment_applied,order_U1z5U4Uy4MCVn3,order_paid_clean,0,
payment,pay_r5Ts1FiCREFKnc,payment_applied,order_xKHEHcBsQw4oKR,order_paid_clean,0,
payment,pay_fizqc4q9ebYIU8,payment_applied,order_atKGC0Y24MNyTM,order_paid_clean,0,
payment,pay_tP6147AMCOVVv9,payment_applied,order_5jCbLQJzWtpU8R,order_paid_clean,0,
payment,pay_9y3lwH1raAWllJ,payment_applied,order_sR1L6EBDXGsRMj,order_paid_clean,0,
payment,pay_ABeyrWDob2YFST,payment_applied,order_jTdo5tOKx6yKZt,order_paid_clean,0,
payment,pay_582Lk2Rvu2H2lH,payment_applied,order_g4OoePVBdyLwrZ,order_paid_clean,0,
payment,pay_JCeVQrwDtIEr9o,payment_applied,order_9QcCknoeJ4XaRK,order_paid_clean,0,
payment,pay_VRNAsj260PGEDH,payment_applied,order_qf9uWBwAaKYlAF,order_paid_clean,0,
payment,pay_XDA9B3D2UDjqb7,payment_failed,order_qf9uWBwAaKYlAF,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_WXVPku13g4W0jN,payment_applied,order_76DfCURyMTyso7,order_paid_clean,0,
payment,pay_HvD45a0yy1CoRw,payment_applied,order_Sw16fdmNhdyJKG,order_paid_clean,0,
payment,pay_0rmbHeiOyZLdN8,payment_applied,order_IMTn1lQfObkzLT,order_paid_clean,0,
payment,pay_PQ2g8XXpj4kEbZ,payment_applied,order_8xM0mFn52mtNQu,order_paid_clean,0,
payment,pay_YnISeEXEB3LI02,payment_applied,order_Gjasy2BmoGlnZQ,order_paid_clean,0,
payment,pay_E83BsRhcwBO61z,payment_applied,order_VjhFVKW2XcIpNE,order_paid_clean,0,
payment,pay_eqKT2GC0VusmcP,payment_applied,order_YMdcLPQd7SYDnB,order_paid_clean,0,
payment,pay_8caOHWziVBeIo5,payment_applied,order_0Di0fFdruiYdL3,order_paid_clean,0,
payment,pay_aE8S28qtFbex4s,payment_applied,order_NoFOcGrZhoFMUH,order_paid_clean,0,
payment,pay_iXpRxdaFkD5yS7,payment_applied,order_MfAAxQElClobHH,order_paid_clean,0,
payment,pay_Ieezs2VxnfYRRC,payment_applied,order_wtdqerM36iphqK,order_paid_clean,0,
payment,pay_orJQ7BOmtJHE6o,payment_failed,order_wtdqerM36iphqK,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_W85BB2ao9Q5yNm,payment_applied,order_HIfdBEjyN0BSUS,order_paid_clean,0,
payment,pay_kDEtoIqe0wNopy,payment_applied,order_ii6FVyy84WWUpQ,order_paid_clean,0,
payment,pay_9opyHC6C69ljkv,payment_applied,order_etqskkhfCpG1NV,order_paid_clean,0,
payment,pay_FXek9beDwfauSb,payment_applied,order_ZJBWK55yhSapRw,order_paid_clean,0,
payment,pay_Bj7LtvLA5uh321,payment_applied,order_GUgbNe371XYEpt,order_paid_clean,0,
payment,pay_7SNGKWrxtzjlHT,payment_applied,order_qjcFzUvfEwqq0o,order_paid_clean,0,
payment,pay_76iqStRW01pNFg,payment_applied,order_yzekwYUmubPpxj,order_paid_clean,0,
payment,pay_xiOCOoDpWYRGYH,payment_applied,order_7kfZGIxoVGTwtx,order_paid_clean,0,
payment,pay_JcKPYOPSCoriMh,payment_applied,order_kDBPNhbxlAUOeJ,order_paid_clean,0,
payment,pay_zDLN4XbeLVUD2G,payment_applied,order_6YIwl3ibGR7JlH,order_paid_clean,0,
payment,pay_Asf5wPj7fgRNwU,payment_applied,order_OBZ00L1iu8Tezl,order_paid_clean,0,
payment,pay_t7h2aKlh7EiERo,payment_applied,order_IJIILz2Fq1UUyk,order_paid_clean,0,
payment,pay_JDM5ExiCHTwKqI,payment_applied,order_MnVvdqol8ri2pb,order_paid_clean,0,
payment,pay_9jKtVvvEYDmmvu,payment_applied,order_SH19lu8GarpWnw,order_paid_clean,0,
payment,pay_paoBxR6gA05tl9,payment_applied,order_ZRr7D2QYYKoUAd,order_paid_clean,0,
payment,pay_aGGUUTkPCyVgPt,payment_applied,order_R0rjd3htIfsKW0,order_paid_clean,0,
payment,pay_Fuush4xWphbCRk,payment_applied,order_f4pRpQwhEv4KDx,order_paid_clean,0,
payment,pay_wcqj2i3khqWD5u,payment_applied,order_kYIW9eQOwn6ori,order_paid_clean,0,
payment,pay_5TLcJzAVkVwH3a,payment_applied,order_XrAlcSX5Bo9OnY,order_paid_clean,0,
payment,pay_jB2XAKo5cvoRWh,exception_amount_mismatch,order_CXmoNBXvKwMgLp,amount_mismatch,0,captured amount differs from order amount
payment,pay_pgthKC6GgawruP,payment_applied,order_vbVOLwBZnEcUGL,order_paid_clean,0,
payment,pay_c3uXF1B36USduj,payment_applied,order_BkfO7YtKA66Rm4,order_paid_clean,0,
payment,pay_KfApslbkQZ8K5E,payment_applied,order_dVBRIZSBtAohFY,order_paid_clean,0,
payment,pay_CHHKtNCw2TG8Ve,payment_applied,order_9H7FMRcNqLdSNW,order_paid_clean,0,
payment,pay_yix2lobi4uHiCT,payment_applied,order_3AtqkJBqDGfUro,order_paid_clean,0,
payment,pay_7RFeHtNmkIJM4b,payment_applied,order_1nFgKVvRfSC3Ac,order_paid_clean,0,
payment,pay_KmNpctUWX4m6ut,payment_applied,order_eluDEzshwgPGHa,order_paid_clean,0,
payment,pay_woc10fgfpT7Nkf,payment_applied,order_Xk3xXrimRDKnAX,order_paid_clean,0,
payment,pay_SuXVMPG7lE3XpG,payment_applied,order_MH4v6wt8jTzRWU,order_paid_clean,0,
payment,pay_nXC4tmEttRLO2H,payment_applied,order_b8u11RK60Fweq0,order_paid_clean,0,
payment,pay_Hu0glDY0pRyEn0,payment_applied,order_Q5qpIGVvm8xALp,order_paid_clean,0,
payment,pay_P1bg3zxwFK7Gpv,payment_applied,order_VNs8y4f9efMeTD,order_paid_clean,0,
payment,pay_LxMj9Vzpds450r,payment_applied,order_MPJBIUUMqt8S1X,order_paid_clean,0,
payment,pay_TurD9gwnZHeDQx,payment_applied,order_iniLBRMYGiAWY0,order_paid_clean,0,
payment,pay_KIMU5DOsZaAGDM,payment_applied,order_HgKSUreAdqqGmc,order_paid_clean,0,
payment,pay_Yj9nySVnt2T48N,payment_applied,order_pYRT6I7EJUsxTG,order_paid_clean,0,
payment,pay_PTSb8EsIBZ1x6x,payment_applied,order_SNa6S9qa6jH1N7,order_paid_clean,0,
payment,pay_Dt4lpCIo3VJ4y9,payment_applied,order_YAyUswMtEbg3XT,order_paid_clean,0,
payment,pay_dRUP6hD85ALEBz,payment_applied,order_Kx6FaV4eym8FAw,order_paid_clean,0,
payment,pay_bCmiaDLQU8uylv,payment_applied,order_OQvMjcrmSKSWLI,order_paid_clean,0,
payment,pay_gqB5xsKImEim55,payment_applied,order_8bDhidA0KIOq93,order_paid_clean,0,
payment,pay_up1n9UXRlswNca,payment_applied,order_Sx70Tz6D0b9SgX,order_paid_clean,0,
payment,pay_rHhV2PZhEpg2op,payment_failed,order_Sx70Tz6D0b9SgX,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_t3immUWIplB2Sy,payment_applied,order_OUIIRLueB5XB1m,order_paid_clean,0,
payment,pay_36mC2w3tKHJNnD,payment_applied,order_aiwBkplzmrSeDL,order_paid_clean,0,
payment,pay_DreOHf46jEGW3C,payment_applied,order_njw2cYTMjEcVAa,order_paid_clean,0,
payment,pay_wfx8WCZosnTw8N,payment_applied,order_9BgZkuRlMbjz5Z,order_paid_clean,0,
payment,pay_2oKQKVooNEyylB,payment_applied,order_TfkIcQGmoUgLXB,order_paid_clean,0,
payment,pay_Q6o7fc8MfEw15K,payment_applied,order_eOxYPDpuhEcfY0,order_paid_clean,0,
payment,pay_oTyjAfaWst6vnS,payment_applied,order_kDGAzjwA8UzLYa,order_paid_clean,0,
payment,pay_JtriX03IVxOlPd,payment_applied,order_yh9u7rKC4f2Y1Z,order_paid_clean,0,
payment,pay_F7FYoth7LpGPre,payment_applied,order_p7wvPp1Oc1YvsG,order_paid_clean,0,
payment,pay_9IB68rf7byXmsU,payment_applied,order_FTXRGbqc49nF5S,order_paid_clean,0,
payment,pay_DnBCiJQbjr5shf,payment_applied,order_T4QlRgvcwa6cUX,order_paid_clean,0,
payment,pay_z5u0TLUyv0Ap6x,payment_applied,order_sPMNpUt9NuBmtU,order_paid_clean,0,
payment,pay_tmlxcBmgQQqfW4,payment_applied,order_W8Tt5nS5VrbURr,order_paid_clean,0,
payment,pay_qD8yGERRSRWnMi,payment_applied,order_3divrgUsuVBNVe,order_paid_clean,0,
payment,pay_VJYxk5akxbmEA0,payment_applied,order_43kIVdzfeYRjok,order_paid_clean,0,
payment,pay_wDgfKIGaVx7HMl,payment_applied,order_Kiezl6fNVqL2fa,order_paid_clean,0,
payment,pay_PuqqlNuNxK4okS,payment_applied,order_qYvfLXdNNcZ4CM,order_paid_clean,0,
payment,pay_Sv32B6wKF9yH6w,payment_applied,order_RBFlUdekOesE2m,order_paid_clean,0,
payment,pay_SuBq8wqBW9jeq2,payment_applied,order_ZHm20j2gSB7nl9,order_paid_clean,0,
payment,pay_UO7KzHqH2ahEgB,payment_applied,order_8RH7n6A8RseeAF,order_paid_clean,0,
payment,pay_hyJVHhL7UpFcqI,payment_applied,order_uAshUBAsBIEL14,order_paid_clean,0,
payment,pay_zdl6TGGPBoWqMs,payment_applied,order_kMzKNcg1tI6Zy2,order_paid_clean,0,
payment,pay_H8dDkQl1z3zxay,payment_applied,order_vgy6VRH3Kxvnf1,order_paid_clean,0,
payment,pay_EpxvlPjcAX4QE7,payment_applied,order_EqV2yfLElhXCGM,order_paid_clean,0,
payment,pay_ze1izuM029soIP,payment_applied,order_eFMGVw0Dpaip1h,order_paid_clean,0,
payment,pay_jTbLgGo5D6Ssah,payment_applied,order_chsqu8KXBdAQuB,order_paid_clean,0,
payment,pay_ckpv8p8IxwrUfK,payment_applied,order_CxiYCEhSpMjQuy,order_paid_clean,0,
payment,pay_ZMmdVGYsYG9ObV,payment_failed,order_CxiYCEhSpMjQuy,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_is09Tch1icaw3V,payment_applied,order_O7aZMwuISJNAoA,order_paid_clean,0,
payment,pay_nIQuLvjEydpzqc,payment_failed,order_O7aZMwuISJNAoA,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_UlOozLiGLhUjMq,payment_applied,order_4CfGjyxHEwN6aJ,order_paid_clean,0,
payment,pay_KrDrKX9CGlzJJP,payment_applied,order_fsYDfBpUP2UVRM,order_paid_clean,0,
payment,pay_JlhFW2Q7mK4xlC,payment_applied,order_8nGl2IVcRuqVdX,order_paid_clean,0,
payment,pay_8UazGDb7GzKkji,payment_applied,order_2FDBqj4RZy3KNf,order_paid_clean,0,
payment,pay_AFKSNKxHxPVxgi,payment_applied,order_pCBfDUvZQDdnKS,order_paid_clean,0,
payment,pay_R8GLNuEZ6c47H9,payment_applied,order_pdrDaQGwik8nQw,order_paid_clean,0,
payment,pay_GF08TxUsnAaX7N,payment_applied,order_KG12TVvloonI1C,order_paid_clean,0,
payment,pay_I788g7SiRXEqoJ,payment_applied,order_V2aarmCnqlSpRT,order_paid_clean,0,
payment,pay_VdhCkFL6Mk68Fk,payment_applied,order_qnTASqCxB62Cj7,order_paid_clean,0,
payment,pay_LmUZLwLiKjSM6R,payment_applied,order_ZbopjUKP2ySZ81,order_paid_clean,0,
payment,pay_L6SmtlsnREbdgr,payment_applied,order_tNmxHgK0ukOHsw,order_paid_clean,0,
payment,pay_Kd6xgHRkR3JRYI,payment_applied,order_CM1ie60kEzff5k,order_paid_clean,0,
payment,pay_bPfP5enEtKN6l9,payment_applied,order_zQRzEdbY0q53ts,order_paid_clean,0,
payment,pay_sIs99ZS9DlSskB,payment_applied,order_PcBnMixMnZFbtr,order_paid_clean,0,
payment,pay_uv1r9z0NyFF4Pa,payment_applied,order_GkWyCZf1j29l4B,order_paid_clean,0,
payment,pay_ndKKo41qKWHE3d,payment_applied,order_PYdUpZOvwUT9Q2,order_paid_clean,0,
payment,pay_Ff9oQ7k7ou4q80,payment_applied,order_UbZy2g23ru9u45,order_paid_clean,0,
payment,pay_5zoJkG0L0bIWXz,payment_applied,order_v30XYYPYL9mavd,order_paid_clean,0,
payment,pay_MTLtwmVTdp6avQ,payment_refunded,order_ncy5PqHyLvwwW6,order_refunded,0,
payment,pay_mZBk1uO32DEpWS,payment_applied,order_YogCIwJJPxOT50,order_paid_clean,0,
payment,pay_2BfNJ8f7VbpJYd,payment_applied,order_nQkj7JTj65tSka,order_paid_clean,0,
payment,pay_AozWjCXQiehzqV,payment_applied,order_cP2HVO5OPOR4A0,order_paid_clean,0,
payment,pay_j0baHFcKK0KKkX,payment_applied,order_Jd6p1iPeeukn7g,order_paid_clean,0,
payment,pay_3GXbe9UAeMh2U1,payment_applied,order_QfqdVgEVl4m65S,order_paid_clean,0,
payment,pay_VeWrhbq7YdrNIP,payment_applied,order_0uUjLDuX4e6nt2,order_paid_clean,0,
payment,pay_zQjnI5OFFYx5G7,payment_applied,order_AtEgeMwqu3uh7m,order_paid_clean,0,
payment,pay_0tY2CtXG6lwm0c,payment_applied,order_pUiclBzKztc3Dx,order_paid_clean,0,
payment,pay_tNti0uT52fWjDH,payment_applied,order_cSWrPKLYPk8o8z,order_paid_clean,0,
payment,pay_5utxYeuqoBqHdI,payment_applied,order_w0eXz9xaWFNEcS,order_paid_clean,0,
payment,pay_RwD5wq4vkuSdlW,payment_applied,order_qWhkBLY61Eg7uB,order_paid_clean,0,
payment,pay_xNarhm3WN33eSs,payment_applied,order_SfCWPkKkBzzd8n,order_paid_clean,0,
payment,pay_51gIdS1TzIvZOp,payment_refunded,order_YRKCYa5bBXPh8g,order_refunded,0,
payment,pay_hVM2eb6kq0tBr6,payment_applied,order_L5xzyNoLo6PwHV,order_paid_clean,0,
payment,pay_1pf4GiZxC0XSxD,payment_applied,order_8KhuCq0N6C9g5n,order_paid_clean,0,
payment,pay_uN0JpnwCErn1md,payment_applied,order_IGb3H8pqaD78Ed,order_paid_clean,0,
payment,pay_lF2uNGkVWMB9x5,payment_applied,order_uu2s7GXR89ZZzV,order_paid_clean,0,
payment,pay_ZMYZ1cKWYJOo6I,payment_applied,order_Ke349GMy77XpFI,order_paid_clean,0,
payment,pay_IDLbGYhDrfCRg5,payment_applied,order_H369yATDLo57gY,order_paid_clean,0,
payment,pay_W5oAkLYBOJl8Oi,payment_applied,order_ePB4MaO4flz5LZ,order_paid_clean,0,
payment,pay_rJjqVt5S1zHYgD,payment_applied,order_1axssxED4uEuTn,order_paid_clean,0,
payment,pay_0ypEPYlWsrS9j1,payment_applied,order_Btjj4VJeAyZuC9,order_paid_clean,0,
payment,pay_6JTTuTgCJUHNlt,payment_applied,order_GijJr1BV0Yz94X,order_paid_clean,0,
payment,pay_xFTyx0fyWZa8IP,payment_applied,order_fJOAKN2UhFH7zD,order_paid_clean,0,
payment,pay_fPI3ldp12f6YRR,payment_applied,order_icCJWqZodpZjwj,order_paid_clean,0,
payment,pay_O6TQyd1i7cH8Sa,payment_applied,order_IClENRxqApEg6Z,order_paid_clean,0,
payment,pay_UCjhijYuTea5jK,payment_applied,order_udwKtGs51O51Yb,order_paid_clean,0,
payment,pay_StyaEPfSEcOaJO,payment_applied,order_H5kBWd1D1NdDGD,order_paid_clean,0,
